Key,Address,R,Hp,Pos,Label
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,70,"[5, 2, 70]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,71,"[5, 2, 71]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,72,"[5, 2, 72]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,73,"[5, 2, 73]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,74,"[5, 2, 74]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,75,"[5, 2, 75]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,76,"[5, 2, 76]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,77,"[5, 2, 77]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,78,"[5, 2, 78]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,79,"[5, 2, 79]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,80,"[5, 2, 80]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,81,"[5, 2, 81]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,82,"[5, 2, 82]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,83,"[5, 2, 83]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,84,"[5, 2, 84]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,85,"[5, 2, 85]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,86,"[5, 2, 86]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,87,"[5, 2, 87]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,88,"[5, 2, 88]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,89,"[5, 2, 89]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,90,"[5, 2, 90]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,91,"[5, 2, 91]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,92,"[5, 2, 92]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,93,"[5, 2, 93]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,94,"[5, 2, 94]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,95,"[5, 2, 95]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,96,"[5, 2, 96]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,97,"[5, 2, 97]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,98,"[5, 2, 98]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,99,"[5, 2, 99]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,100,"[5, 2, 100]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,101,"[5, 2, 101]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,102,"[5, 2, 102]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,103,"[5, 2, 103]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,104,"[5, 2, 104]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,105,"[5, 2, 105]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,106,"[5, 2, 106]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,107,"[5, 2, 107]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,108,"[5, 2, 108]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,109,"[5, 2, 109]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,110,"[5, 2, 110]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,111,"[5, 2, 111]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,112,"[5, 2, 112]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,113,"[5, 2, 113]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,114,"[5, 2, 114]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,115,"[5, 2, 115]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,116,"[5, 2, 116]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,117,"[5, 2, 117]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,118,"[5, 2, 118]"
R_5_Hp_2,../database/shallow_water/data/120timestep/R_5_Hp_2.npy,5,2,119,"[5, 2, 119]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,0,"[5, 4, 0]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,1,"[5, 4, 1]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,2,"[5, 4, 2]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,3,"[5, 4, 3]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,4,"[5, 4, 4]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,5,"[5, 4, 5]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,6,"[5, 4, 6]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,7,"[5, 4, 7]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,8,"[5, 4, 8]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,9,"[5, 4, 9]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,10,"[5, 4, 10]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,11,"[5, 4, 11]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,12,"[5, 4, 12]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,13,"[5, 4, 13]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,14,"[5, 4, 14]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,15,"[5, 4, 15]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,16,"[5, 4, 16]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,17,"[5, 4, 17]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,18,"[5, 4, 18]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,19,"[5, 4, 19]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,20,"[5, 4, 20]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,21,"[5, 4, 21]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,22,"[5, 4, 22]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,23,"[5, 4, 23]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,24,"[5, 4, 24]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,25,"[5, 4, 25]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,26,"[5, 4, 26]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,27,"[5, 4, 27]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,28,"[5, 4, 28]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,29,"[5, 4, 29]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,30,"[5, 4, 30]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,31,"[5, 4, 31]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,32,"[5, 4, 32]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,33,"[5, 4, 33]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,34,"[5, 4, 34]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,35,"[5, 4, 35]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,36,"[5, 4, 36]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,37,"[5, 4, 37]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,38,"[5, 4, 38]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,39,"[5, 4, 39]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,40,"[5, 4, 40]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,41,"[5, 4, 41]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,42,"[5, 4, 42]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,43,"[5, 4, 43]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,44,"[5, 4, 44]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,45,"[5, 4, 45]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,46,"[5, 4, 46]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,47,"[5, 4, 47]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,48,"[5, 4, 48]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,49,"[5, 4, 49]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,50,"[5, 4, 50]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,51,"[5, 4, 51]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,52,"[5, 4, 52]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,53,"[5, 4, 53]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,54,"[5, 4, 54]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,55,"[5, 4, 55]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,56,"[5, 4, 56]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,57,"[5, 4, 57]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,58,"[5, 4, 58]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,59,"[5, 4, 59]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,60,"[5, 4, 60]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,61,"[5, 4, 61]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,62,"[5, 4, 62]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,63,"[5, 4, 63]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,64,"[5, 4, 64]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,65,"[5, 4, 65]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,66,"[5, 4, 66]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,67,"[5, 4, 67]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,68,"[5, 4, 68]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,69,"[5, 4, 69]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,70,"[5, 4, 70]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,71,"[5, 4, 71]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,72,"[5, 4, 72]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,73,"[5, 4, 73]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,74,"[5, 4, 74]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,75,"[5, 4, 75]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,76,"[5, 4, 76]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,77,"[5, 4, 77]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,78,"[5, 4, 78]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,79,"[5, 4, 79]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,80,"[5, 4, 80]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,81,"[5, 4, 81]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,82,"[5, 4, 82]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,83,"[5, 4, 83]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,84,"[5, 4, 84]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,85,"[5, 4, 85]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,86,"[5, 4, 86]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,87,"[5, 4, 87]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,88,"[5, 4, 88]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,89,"[5, 4, 89]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,90,"[5, 4, 90]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,91,"[5, 4, 91]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,92,"[5, 4, 92]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,93,"[5, 4, 93]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,94,"[5, 4, 94]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,95,"[5, 4, 95]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,96,"[5, 4, 96]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,97,"[5, 4, 97]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,98,"[5, 4, 98]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,99,"[5, 4, 99]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,100,"[5, 4, 100]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,101,"[5, 4, 101]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,102,"[5, 4, 102]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,103,"[5, 4, 103]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,104,"[5, 4, 104]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,105,"[5, 4, 105]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,106,"[5, 4, 106]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,107,"[5, 4, 107]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,108,"[5, 4, 108]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,109,"[5, 4, 109]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,110,"[5, 4, 110]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,111,"[5, 4, 111]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,112,"[5, 4, 112]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,113,"[5, 4, 113]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,114,"[5, 4, 114]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,115,"[5, 4, 115]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,116,"[5, 4, 116]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,117,"[5, 4, 117]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,118,"[5, 4, 118]"
R_5_Hp_4,../database/shallow_water/data/120timestep/R_5_Hp_4.npy,5,4,119,"[5, 4, 119]"
R_5_Hp_6,../database/shallow_water/data/120timestep/R_5_Hp_6.npy,5,6,0,"[5, 6, 0]"
R_5_Hp_6,../database/shallow_water/data/120timestep/R_5_Hp_6.npy,5,6,1,"[5, 6, 1]"
R_5_Hp_6,../database/shallow_water/data/120timestep/R_5_Hp_6.npy,5,6,2,"[5, 6, 2]"
R_5_Hp_6,../database/shallow_water/data/120timestep/R_5_Hp_6.npy,5,6,3,"[5, 6, 3]"
